Length,Count,Coverage,Query,Mosquito,Lowest E-value,Greatest identity %,Greatest HSP length,Family,Description (HSP length)
381,55,14.28871391,11_bowtie2_1_contig_6331,Culex tarsalis,6.39E-163,93.7,381,Flaviviridae,MW434111.1 Placeda virus isolate CMS001_002_ALCO genomic sequence
2567,276,10.82743,30_bowtie2_contig_5348,Culex tarsalis,0,97.58,2567,Iflaviridae,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
729,31,4.289437586,36_bowtie2_1_contig_25847,Aedes vexans,0,83.57,712,Dicistroviridae,"MT176242.1 Phenacoccus solenopsis virus isolate IL, complete genome"
546,47,8.344322344,11_bowtie2_1_contig_6505,Culex tarsalis,0,89.01,546,Flaviviridae,MW434111.1 Placeda virus isolate CMS001_002_ALCO genomic sequence
2087,363,17.05366555,11_bowtie2_1_contig_6506,Culex tarsalis,0,90.55,2117,Flaviviridae,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
536,894,165.5149254,34_bowtie2_contig_1950,Culex tarsalis,0,99.25,536,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
722,44,5.936288089,24_bowtie2_1_contig_7905,Ochlerotatus flavescens,0,90.43,715,Negevirus,"MT522375.1 Mekrijarvi negevirus isolate P39, complete genome"
589,39,6.680814941,23_bowtie2_contig_20320,Culex tarsalis,0,99.83,589,Peribunyaviridae,"MW434616.1 Culex Bunyavirus 2 isolate CMS002_022a_SAND RNA-dependent RNA polymerase gene, complete cds"
806,120,14.81637717,12_bowtie2_1_contig_1528,Culex tarsalis,0,99.01,805,Orthomyxoviridae,"MW434232.1 Astopletus virus isolate CMS001_046_ALCO hypothetical protein gene, complete cds"
720,41,5.718055556,40_bowtie2_1_contig_31940,Aedes vexans,2.77E-158,77.56,713,Rhabdoviridae,"NC_040669.1 Riverside virus 1 strain RISV-Drava 1, complete genome"
719,23,3.198887344,22_bowtie2_1_contig_28759,Aedes vexans,8.48E-127,81.71,530,Rhabdoviridae,"NC_040669.1 Riverside virus 1 strain RISV-Drava 1, complete genome"
357,1289,356.302521,11_bowtie2_1_contig_1517,Culex tarsalis,4.28E-152,93.82,356,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
1115,348,30.84573991,37_bowtie2_1_contig_5158,Aedes vexans,1.17E-133,68.37,1154,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
365,636,170.3424658,11_bowtie2_1_contig_1574,Culex tarsalis,0,99.18,365,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
718,840,116.4373259,40_bowtie2_1_contig_3094,Aedes vexans,6.51E-122,74.18,702,Rhabdoviridae,"NC_040669.1 Riverside virus 1 strain RISV-Drava 1, complete genome"
544,62,11.20036765,37_bowtie2_1_contig_8875,Aedes vexans,6.32E-108,76.24,543,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
718,82,11.42200557,4_bowtie2_1_contig_22585,Aedes vexans,0,75.93,536,Rhabdoviridae,"NC_040669.1 Riverside virus 1 strain RISV-Drava 1, complete genome"
1537,2981,193.3507,30_bowtie2_contig_1249,Culex tarsalis,0,99.5,1212,Rhabdoviridae,"MH664044.1 Flanders hapavirus isolate NE00-23, complete genome"
1120,61,5.480357143,23_bowtie2_contig_8963,Culex tarsalis,0,99.82,1120,Peribunyaviridae,"MW434549.1 Culex Bunyavirus 2 isolate CMS002_013a_SAND glycoprotein gene, complete cds"
716,30,4.132681564,43_bowtie2_contig_19220,Culex tarsalis,0,99.44,716,Virgaviridae,MW435006.1 Hubei virga-like virus 2 isolate CMS002_053a_PLCR genomic sequence
635,71,11.11653543,12_bowtie2_1_contig_3182,Culex tarsalis,0,97.15,632,Orthomyxoviridae,"MW434234.1 Astopletus virus isolate CMS001_046_ALCO hypothetical protein 2 gene, complete cds"
736,39,5.34375,34_bowtie2_contig_2323,Culex tarsalis,0,99.05,736,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
714,53,7.466386555,16_bowtie2_1_contig_37481,Ochlerotatus dorsalis,0,82.48,659,,"MT364305.1 Yalta virus isolate UA_Yal_14_16, complete genome"
713,27,3.819074334,45_bowtie2_1_contig_27894,Aedes vexans,6.04E-154,77.14,713,Picornavirales,"MN961270.1 Aphis citricidus picorna-like virus putative polyprotein and hypothetical protein genes, complete cds"
1925,534,27.07584416,11_bowtie2_1_contig_6763,Culex tarsalis,0,91.32,1106,Flaviviridae,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
711,23,3.264416315,43_bowtie2_contig_18309,Culex tarsalis,0,89.44,710,Totiviridae,MW434945.1 Gouley virus isolate CMS002_040a_COAV genomic sequence
617,44,7.038897893,11_bowtie2_1_contig_6845,Culex tarsalis,0,88.65,617,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
710,14,1.988732394,43_bowtie2_contig_20438,Culex tarsalis,0,86.53,719,Narnaviridae,MW434176.1 Culex narnavirus 1 isolate CMS002_047j_WVAL genomic sequence
710,109,15.01830986,19_bowtie2_1_contig_5451,Culex tarsalis,0,95.87,727,Virgaviridae,MW435005.1 Hubei virga-like virus 2 isolate CMS002_047g_WVAL genomic sequence
1283,2533,194.7334373,4_bowtie2_1_contig_1091,Aedes vexans,0,75.06,1222,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
709,59,8.393511989,29_bowtie2_1_contig_23135,Aedes vexans,4.33E-105,75.87,543,Rhabdoviridae,"NC_040669.1 Riverside virus 1 strain RISV-Drava 1, complete genome"
2993,263,8.82559305,44_bowtie2_1_contig_8804,Coquillettidia perturbans,0,75.93,1825,Birnaviridae,"MT263973.1 Port Bolivar virus isolate GMC-202 segment A, complete sequence"
708,26,3.649717514,8_bowtie2_1_contig_23088,Aedes vexans,0,95.62,708,Dicistroviridae,"MH267694.1 Black queen cell virus isolate BQCV_MS, complete genome"
708,111,15.66525424,23_bowtie2_contig_6192,Culex tarsalis,0,98.31,708,Rhabdoviridae,"NC_034531.1 Manitoba virus nucleoprotein, phosphoprotein, hypothetical proteins, matrix, glycoprotein, hypothetical protein, and polymerase genes, complete cds"
3204,342,10.721598,44_bowtie2_1_contig_9902,Coquillettidia perturbans,0,73.37,3232,Birnaviridae,"NC_016517.1 Espirito Santo virus segment B, complete genome"
317,562,170.8107256,11_bowtie2_1_contig_1575,Culex tarsalis,1.23E-145,96.53,317,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
2533,293,11.6514,30_bowtie2_contig_879,Culex tarsalis,0,97.87,2533,Iflaviridae,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
666,4244,640.4474,30_bowtie2_contig_854,Culex tarsalis,0,98.61,648,Orthomyxoviridae,"MW434463.1 Wuhan Mosquito Virus 6 isolate CMS002_029d_WVAL hypothetical protein 2 gene, complete cds"
3432,5182,152.0314685,45_bowtie2_1_contig_1605,Aedes vexans,0,78.65,2191,Birnaviridae,"MT263973.1 Port Bolivar virus isolate GMC-202 segment A, complete sequence"
702,33,4.739316239,26_bowtie2_1_contig_26997,Culex tarsalis,0,99.14,701,Virgaviridae,MW435009.1 Hubei virga-like virus 2 isolate CMS001_048_ALCO genomic sequence
402,2045,485.1069652,11_bowtie2_1_contig_1996,Culex tarsalis,0,98.01,402,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
852,128,14.93545,30_bowtie2_contig_12605,Culex tarsalis,0,99.18,852,Rhabdoviridae,"MH664045.1 Flanders hapavirus isolate CA63V-162, complete genome"
701,38,5.430813124,40_bowtie2_1_contig_27448,Aedes vexans,0,98.86,701,Iflaviridae,"MT224138.1 Soybean thrips iflavirus 4 strain STN1 polyprotein gene, complete cds"
699,68,9.61230329,4_bowtie2_1_contig_12148,Aedes vexans,0,90.77,701,Chuviridae,"KX924631.1 Chuvirus Mos8Chu0 segment S glycoprotein and hypothetical protein genes, complete cds"
1272,1039,81.98584906,34_bowtie2_contig_2845,Culex tarsalis,0,98.66,1273,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
409,15,3.557457213,11_bowtie2_1_contig_6877,Culex tarsalis,2.26E-156,90.22,409,Flaviviridae,MW434111.1 Placeda virus isolate CMS001_002_ALCO genomic sequence
697,47,6.803443329,37_bowtie2_1_contig_2290,Aedes vexans,3.98E-156,77.76,697,Rhabdoviridae,"NC_040669.1 Riverside virus 1 strain RISV-Drava 1, complete genome"
590,163,26.42372881,12_bowtie2_1_contig_7084,Culex tarsalis,0,99.3,378,Orthomyxoviridae,"MW434237.1 Astopletus virus isolate CMS001_046_ALCO hypothetical protein 3 gene, complete cds"
628,27,4.291401,30_bowtie2_contig_12847,Culex tarsalis,0,99.52,627,Rhabdoviridae,"MH664044.1 Flanders hapavirus isolate NE00-23, complete genome"
674,69,9.927299703,4_bowtie2_1_contig_8285,Aedes vexans,0,74.58,593,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
317,105,31.99053628,11_bowtie2_1_contig_7377,Culex tarsalis,1.23E-126,92.11,317,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
693,23,3.347763348,2_bowtie2_1_contig_29125,Aedes vexans,9.94E-126,75.78,670,Rhabdoviridae,"LC270812.1 Menghai rhabdovirus RNA, complete genome, strain: kunoichi"
1553,94,5.98583387,26_bowtie2_1_contig_18975,Culex tarsalis,0,99.8,1500,Peribunyaviridae,"MW434548.1 Culex Bunyavirus 2 isolate CMS001_030_ALCO glycoprotein gene, complete cds"
5103,1993,38.96355085,19_bowtie2_1_contig_657,Culex tarsalis,0,96.31,4909,Tombusviridae,MW434930.1 Hubei mosquito virus 4 isolate CMS001_057_ALCO genomic sequence
832,229,26.87259615,4_bowtie2_1_contig_8382,Aedes vexans,0,75.62,812,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
486,4269,828.6337449,11_bowtie2_1_contig_24,Culex tarsalis,2.90E-143,94.82,328,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
607,57,9.191103789,11_bowtie2_1_contig_8681,Culex tarsalis,0,86.49,607,Flaviviridae,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
690,383,55.2,45_bowtie2_1_contig_15922,Aedes vexans,4.21E-105,76.95,535,Iflaviridae,MK167243.1 UNVERIFIED: Iflaviridae sp. isolate MosAed-Iflav-IML50 genomic sequence
1399,84,6.017155111,26_bowtie2_1_contig_9260,Culex tarsalis,0,96.35,1399,Tombusviridae,MW434931.1 Hubei mosquito virus 4 isolate CMS002_029c_WVAL genomic sequence
690,146,20.82463768,19_bowtie2_1_contig_3539,Culex tarsalis,0,87.39,690,Picornavirales,MN661036.1 Atrato picorna-like virus 1 strain Psal 1743-6 genomic sequence
689,52,7.54862119,10_bowtie2_1_contig_11166,Culex tarsalis,1.05E-150,77.5,688,,"MK733235.1 Sitobion miscanthi virus 1 strain YYSMV1, complete genome"
688,99,14.44767442,10_bowtie2_1_contig_10351,Culex tarsalis,0,97.11,691,Rhabdoviridae,MW434767.1 Elisy virus isolate CMS002_032a_COAV genomic sequence
385,18,4.607792208,11_bowtie2_1_contig_8722,Culex tarsalis,3.14E-135,88.25,383,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
1982,1012,50.4889001,40_bowtie2_1_contig_3082,Aedes vexans,2.25E-177,75.1,1226,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
687,19,2.790393013,34_bowtie2_contig_9700,Culex tarsalis,0,100,687,Virgaviridae,"MT247704.1 UNVERIFIED: Hubei virga-like virus 2 strain 111 polyprotein-like gene, partial sequence"
686,21,3.087463557,36_bowtie2_1_contig_27478,Aedes vexans,6.20E-160,78.65,679,Rhabdoviridae,"NC_040669.1 Riverside virus 1 strain RISV-Drava 1, complete genome"
686,44,6.357142857,1_bowtie2_1_contig_43213,Aedes vexans,0,81.92,686,Picornavirales,"MT293153.1 Hubei arthropod virus 1 strain STN1 polyprotein gene, complete cds"
686,24,3.527696793,43_bowtie2_contig_18381,Culex tarsalis,0,100,686,Virgaviridae,MW435011.1 Hubei virga-like virus 2 isolate CMS001_057_ALCO genomic sequence
429,16,3.766899767,12_bowtie2_1_contig_8384,Culex tarsalis,0,97.44,429,Orthomyxoviridae,"MW434231.1 Astopletus virus isolate CMS001_046_ALCO hypothetical protein gene, complete cds"
686,83,12.01166181,19_bowtie2_1_contig_6654,Culex tarsalis,0,98.69,686,Rhabdoviridae,MW434767.1 Elisy virus isolate CMS002_032a_COAV genomic sequence
3269,14503,446.6485164,45_bowtie2_1_contig_911,Aedes vexans,0,73.9,3247,Birnaviridae,"NC_016517.1 Espirito Santo virus segment B, complete genome"
1746,918,50.84936999,40_bowtie2_1_contig_3984,Aedes vexans,2.26E-113,77.39,589,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
682,69,9.850439883,19_bowtie2_1_contig_8479,Culex tarsalis,0,94.87,682,Peribunyaviridae,"MK896443.1 Turlock orthobunyavirus segment M, complete sequence"
1268,151,11.86356467,40_bowtie2_1_contig_6734,Aedes vexans,0,71.9,1259,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
555,105,18.43243243,11_bowtie2_1_contig_9068,Culex tarsalis,0,92.97,555,Flaviviridae,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
569,76,13.1370826,40_bowtie2_1_contig_8604,Aedes vexans,1.67E-115,76.45,569,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
680,35,5.160294118,3_bowtie2_1_contig_4955,Aedes vexans,0,84.07,675,Negevirus,"MT522375.1 Mekrijarvi negevirus isolate P39, complete genome"
611,24,3.960720131,26_bowtie2_1_contig_21760,Culex tarsalis,0,100,611,Peribunyaviridae,"MW434615.1 Culex Bunyavirus 2 isolate CMS002_023a_SAND RNA-dependent RNA polymerase gene, complete cds"
678,82,11.94100295,16_bowtie2_1_contig_25156,Ochlerotatus dorsalis,7.47E-121,72.7,645,,"MT364305.1 Yalta virus isolate UA_Yal_14_16, complete genome"
459,14,3.006535948,12_bowtie2_1_contig_9403,Culex tarsalis,0,99.35,459,Orthomyxoviridae,"MW434228.1 Astopletus virus isolate CMS001_046_ALCO polymerase PB1 gene, complete cds"
5566,840,15.19906576,34_bowtie2_contig_4660,Culex tarsalis,0,98.87,5567,Rhabdoviridae,"NC_040599.1 Merida virus isolate MERD-Mex07, complete genome"
519,22,4.233140655,19_bowtie2_1_contig_10277,Culex tarsalis,0,98.65,519,Orthomyxoviridae,"MW434223.1 Astopletus virus isolate CMS001_046_ALCO nucleoprotein gene, complete cds"
675,27,3.918518519,38_bowtie2_contig_20869,Culex tarsalis,0,95.39,672,Rhabdoviridae,MW434766.1 Canya virus isolate CMS001_031_ALCO genomic sequence
4099,332,8.160771,30_bowtie2_contig_9597,Culex tarsalis,0,98.12,4099,Iflaviridae,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
1296,846,63.35802469,41_bowtie2_1_contig_1425,Aedes vexans,7.57E-118,83.05,758,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
674,37,5.489614243,36_bowtie2_1_contig_26415,Aedes vexans,2.76E-145,79.02,613,Rhabdoviridae,"NC_040669.1 Riverside virus 1 strain RISV-Drava 1, complete genome"
602,5155,819.3106312,11_bowtie2_1_contig_271,Culex tarsalis,0,98.4,405,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
973,1657,167.7810894,11_bowtie2_1_contig_914,Culex tarsalis,0,91.47,973,Flaviviridae,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
1237,1202,95.61196443,41_bowtie2_1_contig_1661,Aedes vexans,1.81E-163,74.77,876,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
1435,1450,100.3052265,41_bowtie2_1_contig_2238,Aedes vexans,0,77.32,1043,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
1889,648,34.45420858,34_bowtie2_contig_1308,Culex tarsalis,0,98.68,1889,Orthomyxoviridae,"MW434407.1 Wuhan Mosquito Virus 6 isolate CMS001_034_ALCO polymerase PA gene, complete cds"
682,562,81.47214076,41_bowtie2_1_contig_2716,Aedes vexans,5.78E-116,75.89,593,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
672,32,4.808036,30_bowtie2_contig_23236,Culex tarsalis,0,98.21,672,Partitiviridae,"MH188035.1 Culex mosquito virus 2 strain CMosV2/Santa Cruz, complete genome"
671,29,4.262295082,43_bowtie2_contig_989,Culex tarsalis,0,99.55,670,Virgaviridae,MW435011.1 Hubei virga-like virus 2 isolate CMS001_057_ALCO genomic sequence
1507,534,35.6748507,34_bowtie2_contig_1497,Culex tarsalis,0,99.13,1495,Orthomyxoviridae,"MW434443.1 Wuhan Mosquito Virus 6 isolate CMS002_056a_PLCR hypothetical protein gene, complete cds"
669,25,3.762331839,2_bowtie2_1_contig_88,Aedes vexans,5.66E-135,76.71,656,Rhabdoviridae,"NC_040669.1 Riverside virus 1 strain RISV-Drava 1, complete genome"
669,28,4.22122571,28_bowtie2_1_contig_21541,Coquillettidia perturbans,0,99.55,669,Chuviridae,"KX924631.1 Chuvirus Mos8Chu0 segment S glycoprotein and hypothetical protein genes, complete cds"
1515,2129,138.7405941,34_bowtie2_contig_856,Culex tarsalis,0,99.3,1227,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
502,146,28.65139,30_bowtie2_contig_1391,Culex tarsalis,0,99.6,502,Rhabdoviridae,"MH664041.1 Flanders hapavirus isolate CO11-P336, complete genome"
786,49,6.286259542,36_bowtie2_1_contig_13402,Aedes vexans,0,98.85,786,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
680,81,11.89558824,41_bowtie2_1_contig_3942,Aedes vexans,2.79E-164,79.17,677,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
657,3161,484.0350076,34_bowtie2_contig_1717,Culex tarsalis,0,98.61,648,Orthomyxoviridae,"MW434463.1 Wuhan Mosquito Virus 6 isolate CMS002_029d_WVAL hypothetical protein 2 gene, complete cds"
666,25,3.786786787,38_bowtie2_contig_18126,Culex tarsalis,0,88.22,662,Totiviridae,MW434945.1 Gouley virus isolate CMS002_040a_COAV genomic sequence
529,32,6.077505,30_bowtie2_contig_14931,Culex tarsalis,0,99.05,529,Rhabdoviridae,"MH664048.1 Flanders hapavirus isolate CT-460, complete genome"
658,52,7.974164134,36_bowtie2_1_contig_14695,Aedes vexans,0,98.78,658,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
733,47,6.470668,30_bowtie2_contig_15027,Culex tarsalis,0,99.18,733,Rhabdoviridae,"MH664044.1 Flanders hapavirus isolate NE00-23, complete genome"
665,32,4.827067669,11_bowtie2_1_contig_20939,Culex tarsalis,0,99.1,665,Virgaviridae,MN661131.1 Hubei virga-like virus 2 strain Cx 1773-4 genomic sequence
642,79,12.15732087,19_bowtie2_1_contig_2021,Culex tarsalis,0,97.81,638,Orthomyxoviridae,"MW434234.1 Astopletus virus isolate CMS001_046_ALCO hypothetical protein 2 gene, complete cds"
733,71,9.774897681,36_bowtie2_1_contig_4936,Aedes vexans,0,99.05,733,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
1172,1400,117.3882253,41_bowtie2_1_contig_6841,Aedes vexans,1.41E-164,89.6,713,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
2439,524,21.63304633,34_bowtie2_contig_3369,Culex tarsalis,0,99.71,2436,Orthomyxoviridae,"MW434433.1 Wuhan Mosquito Virus 6 isolate CMS002_029c_WVAL polymerase PB1 gene, complete cds"
594,300,50.20538721,19_bowtie2_1_contig_5298,Culex tarsalis,0,99.66,587,Orthomyxoviridae,"MW434237.1 Astopletus virus isolate CMS001_046_ALCO hypothetical protein 3 gene, complete cds"
661,43,6.496217852,43_bowtie2_contig_12629,Culex tarsalis,0,99.85,661,Virgaviridae,MW435008.1 Hubei virga-like virus 2 isolate CMS001_020_ALCO genomic sequence
2443,649,26.75685632,34_bowtie2_contig_3654,Culex tarsalis,0,99.22,2433,Orthomyxoviridae,"MW434418.1 Wuhan Mosquito Virus 6 isolate CMS001_036_ALCO polymerase PB2 gene, complete cds"
1067,962,89.92314902,45_bowtie2_1_contig_1248,Aedes vexans,2.81E-160,72.33,1067,Picornavirales,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
1486,157,10.65814266,34_bowtie2_contig_10399,Culex tarsalis,0,97.64,1486,Iflaviridae,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
1869,1337,71.92990904,34_bowtie2_contig_476,Culex tarsalis,0,99.3,1861,Orthomyxoviridae,"MW434385.1 Wuhan Mosquito Virus 6 isolate CMS002_056a_PLCR nucleoprotein gene, complete cds"
1864,1234,66.71083691,38_bowtie2_contig_1869,Culex tarsalis,0,99.3,1860,Orthomyxoviridae,"MW434385.1 Wuhan Mosquito Virus 6 isolate CMS002_056a_PLCR nucleoprotein gene, complete cds"
659,28,4.26707132,7_bowtie2_1_contig_29565,Aedes vexans,0,87.42,641,Nodaviridae,"KX883125.1 Hubei noda-like virus 12 strain mosZJ34483 hypothetical protein 1 and hypothetical protein 2 genes, complete cds"
1451,2874,196.0668504,38_bowtie2_contig_1060,Culex tarsalis,0,99.3,1163,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
